uniprot_accession,organism_type,gh_family,sequence_length,molecular_weight,aromaticity,instability_index,isoelectric_point,gravy,helix_fraction,turn_fraction,sheet_fraction,aa_fraction_A,aa_fraction_C,aa_fraction_D,aa_fraction_E,aa_fraction_F,aa_fraction_G,aa_fraction_H,aa_fraction_I,aa_fraction_K,aa_fraction_L,aa_fraction_M,aa_fraction_N,aa_fraction_P,aa_fraction_Q,aa_fraction_R,aa_fraction_S,aa_fraction_T,aa_fraction_V,aa_fraction_W,aa_fraction_Y
D5EY13,bacterial,GH10,726,82287.8563,0.11983471074380164,36.533085399449156,7.900358772277833,-0.48622589531680444,0.3168044077134986,0.29338842975206614,0.3415977961432507,0.06887052341597796,0.011019283746556474,0.06060606060606061,0.0674931129476584,0.05647382920110193,0.09228650137741047,0.02203856749311295,0.05234159779614325,0.08677685950413223,0.06060606060606061,0.03305785123966942,0.05096418732782369,0.048209366391184574,0.03168044077134986,0.0440771349862259,0.04132231404958678,0.0440771349862259,0.06473829201101929,0.02203856749311295,0.04132231404958678
D5KTJ5,bacterial,GH10,340,39330.0391,0.11764705882352942,37.02061764705883,5.812207603454591,-0.4420588235294118,0.3352941176470588,0.2411764705882353,0.35,0.1,0.008823529411764706,0.07647058823529412,0.08529411764705883,0.058823529411764705,0.058823529411764705,0.041176470588235294,0.04411764705882353,0.05,0.08235294117647059,0.01764705882352941,0.026470588235294117,0.04411764705882353,0.023529411764705882,0.08235294117647059,0.03529411764705882,0.03529411764705882,0.07058823529411765,0.029411764705882353,0.029411764705882353
D5UJX7,bacterial,GH10,627,69029.513,0.10047846889952153,34.129665071770354,4.944844627380371,-0.45534290271132377,0.3094098883572568,0.30303030303030304,0.3317384370015949,0.12280701754385964,0.003189792663476874,0.07177033492822966,0.0733652312599681,0.044657097288676235,0.07974481658692185,0.023923444976076555,0.03349282296650718,0.03668261562998405,0.06698564593301436,0.009569377990430622,0.03987240829346093,0.049441786283891544,0.03508771929824561,0.06060606060606061,0.06220095693779904,0.06060606060606061,0.07017543859649122,0.02711323763955343,0.028708133971291867
D6BQP4,bacterial,GH10,327,37817.181599999996,0.12232415902140673,31.517461773700315,5.286844825744628,-0.3639143730886851,0.3241590214067278,0.25688073394495414,0.3853211009174312,0.07951070336391437,0.0,0.08256880733944955,0.07339449541284404,0.05504587155963303,0.04892966360856269,0.045871559633027525,0.045871559633027525,0.04892966360856269,0.10397553516819572,0.01834862385321101,0.021406727828746176,0.04281345565749235,0.03669724770642202,0.05504587155963303,0.06116207951070336,0.045871559633027525,0.0672782874617737,0.027522935779816515,0.039755351681957186
D6CGY9,bacterial,GH10,378,43149.9527,0.09523809523809523,29.473571428571418,7.720121955871583,-0.44100529100529096,0.3465608465608465,0.24603174603174602,0.35185185185185186,0.08465608465608465,0.005291005291005291,0.06349206349206349,0.07407407407407407,0.042328042328042326,0.05291005291005291,0.023809523809523808,0.0582010582010582,0.0873015873015873,0.06349206349206349,0.037037037037037035,0.03968253968253968,0.042328042328042326,0.037037037037037035,0.05291005291005291,0.047619047619047616,0.05555555555555555,0.07936507936507936,0.018518518518518517,0.03439153439153439
D7RA44,bacterial,GH10,392,44675.1063,0.11479591836734694,28.19464285714286,4.711975288391113,-0.4954081632653062,0.28316326530612246,0.30612244897959184,0.3673469387755102,0.07397959183673469,0.002551020408163265,0.08928571428571429,0.07142857142857142,0.03826530612244898,0.07397959183673469,0.02806122448979592,0.04846938775510204,0.04081632653061224,0.08163265306122448,0.015306122448979591,0.05357142857142857,0.04081632653061224,0.04336734693877551,0.05102040816326531,0.04846938775510204,0.04336734693877551,0.07908163265306123,0.030612244897959183,0.04591836734693878
D7SFG8,bacterial,GH10,372,41316.1404,0.08064516129032258,25.633602150537637,9.096891975402833,-0.2556451612903226,0.34946236559139787,0.25268817204301075,0.3521505376344086,0.08870967741935484,0.013440860215053764,0.04838709677419355,0.053763440860215055,0.02956989247311828,0.08064516129032258,0.02956989247311828,0.043010752688172046,0.08870967741935484,0.08870967741935484,0.02956989247311828,0.0456989247311828,0.02956989247311828,0.053763440860215055,0.03763440860215054,0.04838709677419355,0.043010752688172046,0.0967741935483871,0.013440860215053764,0.03763440860215054
D8DVU6,bacterial,GH10,560,62000.863,0.10178571428571428,26.241964285714275,4.900510215759277,-0.40732142857142856,0.3321428571428572,0.2910714285714286,0.35714285714285715,0.1,0.0125,0.06607142857142857,0.05892857142857143,0.030357142857142857,0.07678571428571429,0.014285714285714285,0.039285714285714285,0.06964285714285715,0.07678571428571429,0.026785714285714284,0.06428571428571428,0.03571428571428571,0.05178571428571429,0.017857142857142856,0.048214285714285716,0.07321428571428572,0.06607142857142857,0.02857142857142857,0.04285714285714286
D8L2X7,bacterial,GH10,569,62680.2109,0.10193321616871705,32.18982425307557,5.530684089660644,-0.3381370826010545,0.3286467486818981,0.30404217926186294,0.3602811950790861,0.0913884007029877,0.005272407732864675,0.054481546572934976,0.05975395430579965,0.029876977152899824,0.09490333919156414,0.01054481546572935,0.07908611599297012,0.07908611599297012,0.070298769771529,0.028119507908611598,0.0632688927943761,0.033391915641476276,0.040421792618629174,0.0210896309314587,0.05799648506151142,0.0632688927943761,0.04569420035149385,0.019332161687170474,0.05272407732864675
D8L2Y2,bacterial,GH10,384,43486.1421,0.10416666666666667,25.91179687500001,6.430502128601074,-0.33125,0.328125,0.2708333333333333,0.359375,0.08333333333333333,0.005208333333333333,0.0703125,0.059895833333333336,0.049479166666666664,0.06770833333333333,0.028645833333333332,0.059895833333333336,0.08072916666666667,0.07552083333333333,0.028645833333333332,0.049479166666666664,0.036458333333333336,0.041666666666666664,0.041666666666666664,0.046875,0.0390625,0.08072916666666667,0.018229166666666668,0.036458333333333336
E0UIA1,bacterial,GH10,540,62992.2083,0.1425925925925926,39.848203703703696,7.692725563049317,-0.3920370370370371,0.3203703703703704,0.26851851851851855,0.38333333333333336,0.07592592592592592,0.005555555555555556,0.05,0.06296296296296296,0.06296296296296296,0.046296296296296294,0.024074074074074074,0.06296296296296296,0.06481481481481481,0.09814814814814815,0.018518518518518517,0.05740740740740741,0.06111111111111111,0.046296296296296294,0.05,0.053703703703703705,0.037037037037037035,0.04259259259259259,0.03148148148148148,0.04814814814814815
E1APH5,bacterial,GH10,368,40760.580299999994,0.10054347826086957,43.87228260869564,4.611086082458496,-0.42445652173913045,0.30978260869565216,0.3070652173913043,0.33695652173913043,0.11413043478260869,0.005434782608695652,0.07880434782608696,0.06793478260869565,0.04076086956521739,0.07336956521739131,0.035326086956521736,0.029891304347826088,0.019021739130434784,0.09782608695652174,0.010869565217391304,0.03260869565217391,0.06793478260869565,0.05434782608695652,0.04891304347826087,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.024456521739130436,0.035326086956521736
E3WF08,bacterial,GH10,349,40472.9089,0.11174785100286533,43.62151862464184,5.5188615798950185,-0.4911174785100287,0.30659025787965616,0.2521489971346705,0.3667621776504298,0.0830945558739255,0.0057306590257879654,0.07449856733524356,0.0830945558739255,0.04871060171919771,0.05157593123209169,0.045845272206303724,0.06303724928366762,0.045845272206303724,0.07736389684813753,0.017191977077363897,0.04871060171919771,0.02865329512893983,0.03151862464183381,0.06876790830945559,0.04871060171919771,0.04871060171919771,0.0659025787965616,0.025787965616045846,0.03724928366762178
E4Q2A4,bacterial,GH10,337,40195.3139,0.12759643916913946,28.44899109792285,5.325722694396972,-0.6097922848664689,0.35311572700296734,0.23738872403560832,0.3827893175074184,0.04747774480712166,0.002967359050445104,0.0830860534124629,0.10682492581602374,0.05637982195845697,0.04451038575667656,0.026706231454005934,0.0771513353115727,0.09792284866468842,0.0712166172106825,0.02967359050445104,0.05341246290801187,0.02967359050445104,0.01483679525222552,0.05341246290801187,0.026706231454005934,0.04154302670623145,0.06528189910979229,0.026706231454005934,0.04451038575667656
E4Q4B5,bacterial,GH10,689,78854.7459,0.12917271407837447,28.28451378809868,9.03719425201416,-0.28708272859216255,0.32365747460087085,0.26995645863570394,0.42525399129172714,0.04499274310595065,0.00725689404934688,0.05079825834542816,0.06676342525399129,0.06095791001451379,0.04934687953555878,0.013062409288824383,0.07111756168359942,0.11756168359941944,0.08853410740203194,0.005805515239477504,0.04499274310595065,0.0420899854862119,0.027576197387518143,0.02177068214804064,0.08272859216255443,0.06095791001451379,0.07547169811320754,0.01741654571843251,0.05079825834542816
E9SDY0,bacterial,GH10,830,91331.0101,0.11807228915662649,23.29133734939759,5.159866523742674,-0.48048192771084336,0.27228915662650605,0.33132530120481923,0.36385542168674695,0.08674698795180723,0.012048192771084338,0.06265060240963856,0.04939759036144578,0.03614457831325301,0.08072289156626505,0.01325301204819277,0.043373493975903614,0.06746987951807229,0.05421686746987952,0.014457831325301205,0.06987951807228916,0.03253012048192771,0.04096385542168675,0.020481927710843374,0.0855421686746988,0.07951807228915662,0.06867469879518072,0.01927710843373494,0.06265060240963856
F2Z9G6,bacterial,GH10,577,61811.419200000004,0.10918544194107452,20.04402079722703,5.62435474395752,-0.26499133448873485,0.22876949740034663,0.3726169844020797,0.3847487001733102,0.09532062391681109,0.0,0.0415944540727903,0.025996533795493933,0.03466204506065858,0.09358752166377816,0.008665511265164644,0.053726169844020795,0.03466204506065858,0.06412478336221837,0.008665511265164644,0.08492201039861352,0.03986135181975736,0.045060658578856154,0.024263431542461005,0.11265164644714037,0.09358752166377816,0.06412478336221837,0.03119584055459272,0.043327556325823226
F4H454,bacterial,GH10,510,54132.7837,0.08823529411764705,22.51294117647058,6.072587013244628,-0.24725490196078434,0.2725490196078431,0.3137254901960784,0.34901960784313724,0.13529411764705881,0.013725490196078431,0.056862745098039215,0.03137254901960784,0.043137254901960784,0.08823529411764706,0.0196078431372549,0.021568627450980392,0.03725490196078431,0.054901960784313725,0.013725490196078431,0.045098039215686274,0.06470588235294118,0.045098039215686274,0.041176470588235294,0.058823529411764705,0.10196078431372549,0.08235294117647059,0.025490196078431372,0.0196078431372549
F4H4N7,bacterial,GH10,464,49442.0116,0.08620689655172413,28.832758620689674,8.965569877624514,-0.4420258620689655,0.23922413793103448,0.34698275862068967,0.3254310344827586,0.1271551724137931,0.01293103448275862,0.04525862068965517,0.021551724137931036,0.02586206896551724,0.09913793103448276,0.017241379310344827,0.03017241379310345,0.023706896551724137,0.04741379310344827,0.01939655172413793,0.07327586206896551,0.04741379310344827,0.04956896551724138,0.05603448275862069,0.08189655172413793,0.10129310344827586,0.0603448275862069,0.03017241379310345,0.03017241379310345
F4L8A5,bacterial,GH10,429,48827.2937,0.10955710955710957,27.339860139860132,9.253421211242674,-0.38018648018648016,0.3403263403263403,0.25874125874125875,0.3752913752913753,0.08158508158508158,0.004662004662004662,0.04428904428904429,0.06293706293706294,0.053613053613053616,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.07459207459207459,0.1048951048951049,0.016317016317016316,0.046620046620046623,0.053613053613053616,0.04195804195804196,0.053613053613053616,0.053613053613053616,0.055944055944055944,0.07459207459207459,0.027972027972027972,0.027972027972027972
F6LP79,bacterial,GH10,377,43214.0721,0.13262599469496023,35.47275862068967,4.557032203674317,-0.48567639257294426,0.363395225464191,0.27320954907161804,0.3580901856763926,0.09018567639257294,0.013262599469496022,0.09549071618037135,0.08753315649867374,0.05570291777188329,0.050397877984084884,0.007957559681697613,0.05305039787798409,0.08488063660477453,0.07427055702917772,0.026525198938992044,0.03183023872679045,0.03978779840848806,0.029177718832891247,0.029177718832891247,0.05570291777188329,0.05305039787798409,0.04509283819628647,0.023872679045092837,0.05305039787798409
F7YVM4,bacterial,GH10,1177,133315.5845,0.12489379779099406,26.173466440102064,5.305885887145995,-0.24367034834324555,0.2965165675446049,0.2803738317757009,0.39422259983007646,0.08496176720475786,0.002548853016142736,0.0713678844519966,0.059473237043330504,0.04672897196261682,0.06796941376380629,0.014443500424808835,0.07221750212404418,0.0637213254035684,0.06711979609175871,0.021240441801189464,0.0475785896346644,0.03653355989804588,0.034834324553950725,0.044180118946474084,0.05692438402718777,0.048428207306711976,0.08156329651656755,0.02463891248937978,0.05352591333899745
F7YXD6,bacterial,GH10,364,42756.8029,0.13736263736263737,33.94813186813187,7.174353981018067,-0.24587912087912087,0.29120879120879123,0.24725274725274726,0.4175824175824176,0.046703296703296704,0.0,0.06318681318681318,0.06593406593406594,0.06868131868131869,0.04945054945054945,0.027472527472527472,0.08516483516483517,0.07417582417582418,0.07692307692307693,0.027472527472527472,0.03296703296703297,0.046703296703296704,0.038461538461538464,0.054945054945054944,0.054945054945054944,0.04120879120879121,0.07692307692307693,0.024725274725274724,0.04395604395604396
G0J4D2,bacterial,GH10,448,51010.361600000004,0.09821428571428571,28.345111607142854,6.98041934967041,-0.49017857142857146,0.31919642857142855,0.27455357142857145,0.35714285714285715,0.078125,0.006696428571428571,0.05357142857142857,0.060267857142857144,0.03794642857142857,0.0625,0.03571428571428571,0.07589285714285714,0.06919642857142858,0.08482142857142858,0.026785714285714284,0.05580357142857143,0.046875,0.049107142857142856,0.04241071428571429,0.05580357142857143,0.06696428571428571,0.03125,0.026785714285714284,0.033482142857142856
G3EGG2,bacterial,GH10,402,45769.356799999994,0.11691542288557213,34.04507462686567,4.833269691467284,-0.43034825870646765,0.31592039800995025,0.2736318407960199,0.3681592039800995,0.08955223880597014,0.012437810945273632,0.07960199004975124,0.07960199004975124,0.04975124378109453,0.05223880597014925,0.03482587064676617,0.0472636815920398,0.04975124378109453,0.07711442786069651,0.01990049751243781,0.04975124378109453,0.022388059701492536,0.029850746268656716,0.04228855721393035,0.06965174129353234,0.06467661691542288,0.06218905472636816,0.024875621890547265,0.04228855721393035
G4WAA2,bacterial,GH10,344,40245.663799999995,0.1191860465116279,44.645377906976734,5.247455406188963,-0.5587209302325582,0.3546511627906977,0.2441860465116279,0.3546511627906977,0.09302325581395349,0.0029069767441860465,0.07267441860465117,0.09593023255813954,0.05232558139534884,0.040697674418604654,0.0377906976744186,0.040697674418604654,0.040697674418604654,0.10755813953488372,0.01744186046511628,0.040697674418604654,0.040697674418604654,0.03488372093023256,0.07848837209302326,0.04941860465116279,0.0377906976744186,0.04941860465116279,0.023255813953488372,0.0436046511627907
G8LWL2,bacterial,GH10,660,74941.8315,0.11969696969696969,33.33622727272731,5.630493354797363,-0.5804545454545454,0.2409090909090909,0.3196969696969697,0.35909090909090907,0.05606060606060606,0.010606060606060607,0.06060606060606061,0.051515151515151514,0.03787878787878788,0.08181818181818182,0.015151515151515152,0.07272727272727272,0.05606060606060606,0.05,0.02727272727272727,0.07272727272727272,0.03333333333333333,0.06363636363636363,0.04090909090909091,0.07121212121212121,0.06363636363636363,0.05303030303030303,0.022727272727272728,0.05909090909090909
G9IJ64,bacterial,GH10,407,46543.4447,0.11056511056511056,32.38083538083539,8.284525871276855,-0.5203931203931205,0.3144963144963145,0.28746928746928746,0.3587223587223587,0.07862407862407862,0.0,0.0687960687960688,0.056511056511056514,0.036855036855036855,0.056511056511056514,0.022113022113022112,0.06633906633906633,0.09090909090909091,0.0687960687960688,0.019656019656019656,0.06142506142506143,0.05896805896805897,0.04668304668304668,0.03931203931203931,0.04176904176904177,0.036855036855036855,0.07616707616707617,0.022113022113022112,0.051597051597051594
H6SHY0,bacterial,GH10,760,85121.8329,0.09210526315789473,28.2371184210527,5.424452018737792,-0.3928947368421053,0.2881578947368421,0.3105263157894737,0.3815789473684211,0.06842105263157895,0.006578947368421052,0.05921052631578947,0.07368421052631578,0.039473684210526314,0.06842105263157895,0.013157894736842105,0.06973684210526315,0.060526315789473685,0.06842105263157895,0.017105263157894738,0.08026315789473684,0.039473684210526314,0.015789473684210527,0.05263157894736842,0.06315789473684211,0.075,0.07631578947368421,0.021052631578947368,0.031578947368421054
H9M7J2,bacterial,GH10,431,47676.849,0.08352668213457076,35.845475638051056,4.958258628845214,-0.43039443155452434,0.31322505800464034,0.308584686774942,0.33410672853828305,0.10208816705336426,0.0,0.0765661252900232,0.06728538283062645,0.037122969837587005,0.07192575406032482,0.02320185614849188,0.05104408352668213,0.05104408352668213,0.0765661252900232,0.016241299303944315,0.04176334106728538,0.06496519721577726,0.05104408352668213,0.04640371229698376,0.05336426914153132,0.05104408352668213,0.07192575406032482,0.025522041763341066,0.02088167053364269
I6PB27,bacterial,GH10,329,38364.0079,0.11854103343465044,33.354741641337384,5.459294319152832,-0.48662613981762914,0.3404255319148936,0.2370820668693009,0.39209726443769,0.060790273556231005,0.0060790273556231,0.057750759878419454,0.0972644376899696,0.0547112462006079,0.0486322188449848,0.03343465045592705,0.04559270516717325,0.0729483282674772,0.0911854103343465,0.0182370820668693,0.0547112462006079,0.03951367781155015,0.0364741641337386,0.04559270516717325,0.0364741641337386,0.057750759878419454,0.0790273556231003,0.02735562310030395,0.0364741641337386
I6Z9A7,bacterial,GH10,374,43259.6933,0.12299465240641712,18.84064171122995,5.359257698059082,-0.4532085561497326,0.3449197860962567,0.27807486631016043,0.39037433155080214,0.06149732620320856,0.0053475935828877,0.07219251336898395,0.08021390374331551,0.05614973262032086,0.06417112299465241,0.0213903743315508,0.06951871657754011,0.08021390374331551,0.10695187165775401,0.016042780748663103,0.058823529411764705,0.0481283422459893,0.02406417112299465,0.0427807486631016,0.034759358288770054,0.053475935828877004,0.0374331550802139,0.026737967914438502,0.040106951871657755
I7A603,bacterial,GH10,781,86931.5347,0.11011523687580026,23.941779769526235,4.66036548614502,-0.26542893725992317,0.2701664532650448,0.3380281690140845,0.3943661971830986,0.07170294494238157,0.0,0.06658130601792574,0.05377720870678617,0.04225352112676056,0.07682458386683738,0.008962868117797696,0.07170294494238157,0.0499359795134443,0.08194622279129321,0.012804097311139564,0.08322663252240717,0.052496798975672214,0.04225352112676056,0.028169014084507043,0.058898847631242,0.05505761843790013,0.07554417413572344,0.026888604353393086,0.040973111395646605
K0H4D9,bacterial,GH10,528,58717.0166,0.13825757575757575,22.250397727272727,8.84946231842041,-0.25738636363636364,0.2537878787878788,0.3314393939393939,0.40340909090909094,0.08143939393939394,0.007575757575757576,0.03598484848484849,0.02462121212121212,0.041666666666666664,0.07007575757575757,0.015151515151515152,0.03787878787878788,0.045454545454545456,0.07954545454545454,0.022727272727272728,0.09659090909090909,0.026515151515151516,0.03977272727272727,0.028409090909090908,0.10227272727272728,0.07386363636363637,0.07386363636363637,0.017045454545454544,0.07954545454545454
K7PDC1,bacterial,GH10,476,53450.1669,0.10084033613445378,31.793067226890752,6.440107917785644,-0.3640756302521009,0.3382352941176471,0.2920168067226891,0.3487394957983193,0.10084033613445378,0.004201680672268907,0.06302521008403361,0.0546218487394958,0.03571428571428571,0.058823529411764705,0.023109243697478993,0.06722689075630252,0.06932773109243698,0.07563025210084033,0.037815126050420166,0.058823529411764705,0.04411764705882353,0.0273109243697479,0.04201680672268908,0.06722689075630252,0.058823529411764705,0.046218487394957986,0.02100840336134454,0.04411764705882353
K7PDY3,bacterial,GH10,503,53910.9209,0.0775347912524851,24.818489065606364,6.231451988220214,-0.2065606361829026,0.29423459244532807,0.3320079522862823,0.3757455268389662,0.09343936381709742,0.0019880715705765406,0.04771371769383698,0.04572564612326044,0.02982107355864811,0.08946322067594434,0.019880715705765408,0.06759443339960239,0.05765407554671968,0.07157057654075547,0.02584493041749503,0.06958250497017893,0.02982107355864811,0.019880715705765408,0.027833001988071572,0.09542743538767395,0.09940357852882704,0.05964214711729622,0.015904572564612324,0.03180914512922465
K7PFK3,bacterial,GH10,380,42336.5387,0.1131578947368421,27.19923684210526,5.867625617980956,-0.3255263157894737,0.3263157894736842,0.32894736842105265,0.35789473684210527,0.07631578947368421,0.002631578947368421,0.060526315789473685,0.05526315789473684,0.03684210526315789,0.09210526315789473,0.018421052631578946,0.060526315789473685,0.07368421052631578,0.0868421052631579,0.034210526315789476,0.06578947368421052,0.039473684210526314,0.02368421052631579,0.02894736842105263,0.07105263157894737,0.042105263157894736,0.05526315789473684,0.021052631578947368,0.05526315789473684
L0CL88,bacterial,GH10,338,39214.6422,0.11538461538461539,29.60538461538461,5.523295021057128,-0.6171597633136094,0.34615384615384615,0.27218934911242604,0.35798816568047337,0.0650887573964497,0.0,0.0650887573964497,0.09171597633136094,0.05029585798816568,0.04437869822485207,0.03550295857988166,0.04142011834319527,0.07988165680473373,0.08284023668639054,0.026627218934911243,0.05917159763313609,0.038461538461538464,0.029585798816568046,0.04142011834319527,0.0650887573964497,0.05029585798816568,0.06804733727810651,0.023668639053254437,0.04142011834319527
L0EGW1,bacterial,GH10,334,38540.9679,0.11976047904191617,37.60392215568862,5.541824531555174,-0.4988023952095808,0.3473053892215569,0.23353293413173654,0.3473053892215569,0.11377245508982035,0.005988023952095809,0.0688622754491018,0.08982035928143713,0.04491017964071856,0.059880239520958084,0.03293413173652695,0.041916167664670656,0.04790419161676647,0.0748502994011976,0.020958083832335328,0.03293413173652695,0.041916167664670656,0.029940119760479042,0.07784431137724551,0.029940119760479042,0.041916167664670656,0.0688622754491018,0.03293413173652695,0.041916167664670656
L7VHJ6,bacterial,GH10,493,56736.145000000004,0.13590263691683568,35.32762677484788,5.699439048767091,-0.32150101419878296,0.3225152129817444,0.2535496957403651,0.3711967545638945,0.08113590263691683,0.018255578093306288,0.05476673427991886,0.08519269776876268,0.06288032454361055,0.06896551724137931,0.02231237322515213,0.04665314401622718,0.05476673427991886,0.07099391480730223,0.030425963488843813,0.036511156186612576,0.056795131845841784,0.018255578093306288,0.06490872210953347,0.036511156186612576,0.04665314401622718,0.07099391480730223,0.02231237322515213,0.05070993914807302
L7VI53,bacterial,GH10,387,44550.2037,0.11627906976744186,36.712661498707995,5.171802711486815,-0.39612403100775195,0.32299741602067183,0.29198966408268734,0.3798449612403101,0.06976744186046512,0.0,0.07751937984496124,0.06976744186046512,0.04909560723514212,0.056847545219638244,0.012919896640826873,0.07751937984496124,0.06976744186046512,0.08785529715762273,0.025839793281653745,0.059431524547803614,0.05426356589147287,0.031007751937984496,0.04909560723514212,0.04392764857881137,0.04392764857881137,0.05426356589147287,0.025839793281653745,0.041343669250646
L7VLT8,bacterial,GH10,1032,115575.2786,0.11046511627906977,28.498672480620247,4.817354774475096,-0.4761627906976745,0.30329457364341084,0.30910852713178294,0.37306201550387597,0.07751937984496124,0.0,0.0687984496124031,0.07945736434108527,0.040697674418604654,0.08333333333333333,0.015503875968992248,0.060077519379844964,0.05910852713178295,0.07073643410852713,0.016472868217054265,0.06395348837209303,0.03488372093023256,0.029069767441860465,0.040697674418604654,0.05813953488372093,0.06686046511627906,0.06492248062015504,0.020348837209302327,0.04941860465116279
L7VM99,bacterial,GH10,415,47534.747800000005,0.10843373493975904,37.011831325301195,5.518634223937987,-0.3101204819277109,0.3325301204819277,0.25301204819277107,0.40240963855421685,0.05542168674698795,0.014457831325301205,0.04578313253012048,0.09879518072289156,0.04819277108433735,0.07228915662650602,0.02650602409638554,0.07228915662650602,0.06506024096385542,0.09879518072289156,0.014457831325301205,0.04578313253012048,0.04819277108433735,0.01927710843373494,0.05060240963855422,0.04096385542168675,0.06506024096385542,0.05783132530120482,0.02650602409638554,0.033734939759036145
L8MW36,bacterial,GH10,451,52873.3529,0.13303769401330376,34.24749445676274,7.750417137145996,-0.4259423503325943,0.2771618625277162,0.25942350332594233,0.4146341463414634,0.05321507760532151,0.0066518847006651885,0.04434589800443459,0.0598669623059867,0.0598669623059867,0.04434589800443459,0.031042128603104215,0.07095343680709534,0.050997782705099776,0.10421286031042129,0.008869179600886918,0.06873614190687362,0.04434589800443459,0.0598669623059867,0.05543237250554324,0.057649667405764965,0.06208425720620843,0.04434589800443459,0.028824833702882482,0.04434589800443459
M4GR23,bacterial,GH10,367,41172.100699999995,0.11444141689373297,41.403542234332406,8.873251152038574,-0.34332425068119893,0.3242506811989101,0.2506811989100817,0.3433242506811989,0.1335149863760218,0.005449591280653951,0.051771117166212535,0.051771117166212535,0.051771117166212535,0.06267029972752043,0.02997275204359673,0.035422343324250684,0.04632152588555858,0.07356948228882834,0.01907356948228883,0.035422343324250684,0.04904632152588556,0.051771117166212535,0.0681198910081744,0.051771117166212535,0.051771117166212535,0.0681198910081744,0.02452316076294278,0.03814713896457766
M4QNR9,bacterial,GH10,396,45274.7124,0.11616161616161616,31.557323232323228,4.689751243591308,-0.572979797979798,0.30303030303030304,0.29545454545454547,0.3560606060606061,0.07323232323232323,0.0,0.08080808080808081,0.09090909090909091,0.04040404040404041,0.07828282828282829,0.027777777777777776,0.05555555555555555,0.047979797979797977,0.07575757575757576,0.015151515151515152,0.047979797979797977,0.04292929292929293,0.045454545454545456,0.047979797979797977,0.045454545454545456,0.04040404040404041,0.06818181818181818,0.030303030303030304,0.045454545454545456
O30427,bacterial,GH10,700,80851.9631,0.13428571428571429,29.585614285714286,9.16916103363037,-0.39071428571428574,0.3028571428571429,0.27999999999999997,0.4042857142857143,0.05142857142857143,0.002857142857142857,0.05857142857142857,0.05714285714285714,0.05285714285714286,0.054285714285714284,0.017142857142857144,0.08571428571428572,0.11,0.06571428571428571,0.018571428571428572,0.05,0.04857142857142857,0.02857142857142857,0.03,0.06857142857142857,0.05285714285714286,0.06571428571428571,0.027142857142857142,0.054285714285714284
O30700,bacterial,GH10,405,46020.7604,0.1111111111111111,23.397777777777787,4.727321815490721,-0.4995061728395062,0.30617283950617286,0.2938271604938272,0.36049382716049383,0.08395061728395062,0.0,0.08148148148148149,0.08148148148148149,0.04938271604938271,0.07407407407407407,0.024691358024691357,0.04691358024691358,0.044444444444444446,0.08148148148148149,0.014814814814814815,0.056790123456790124,0.05185185185185185,0.044444444444444446,0.05185185185185185,0.02962962962962963,0.04691358024691358,0.07407407407407407,0.027160493827160494,0.0345679012345679
O32374,bacterial,GH10,619,69517.14249999999,0.1098546042003231,32.31218093699514,5.031865119934082,-0.3189014539579968,0.3441033925686591,0.2972536348949919,0.39095315024232635,0.07592891760904685,0.004846526655896607,0.06623586429725363,0.06785137318255251,0.04038772213247173,0.06462035541195477,0.009693053311793215,0.0420032310177706,0.07108239095315025,0.10823909531502424,0.0210016155088853,0.051696284329563816,0.05815831987075929,0.027463651050080775,0.033925686591276254,0.05654281098546042,0.06462035541195477,0.06623586429725363,0.01938610662358643,0.050080775444264945
O68541,bacterial,GH10,379,42912.578199999996,0.09762532981530342,28.848021108179424,7.218915748596192,-0.387335092348285,0.37203166226912926,0.2612137203166227,0.35092348284960423,0.10290237467018469,0.002638522427440633,0.07387862796833773,0.05804749340369393,0.04221635883905013,0.06596306068601583,0.0316622691292876,0.05804749340369393,0.08179419525065963,0.10026385224274406,0.029023746701846966,0.04221635883905013,0.036939313984168866,0.0316622691292876,0.05013192612137203,0.04221635883905013,0.05013192612137203,0.044854881266490766,0.023746701846965697,0.0316622691292876
O69230,bacterial,GH10,1086,120584.2592,0.08839779005524862,27.324686924493726,5.481291007995605,-0.4991712707182321,0.33241252302025787,0.30662983425414364,0.34714548802946593,0.08195211786372007,0.0009208103130755065,0.07734806629834254,0.06353591160220995,0.03222836095764273,0.08011049723756906,0.014732965009208104,0.0423572744014733,0.08195211786372007,0.0847145488029466,0.020257826887661142,0.0423572744014733,0.03867403314917127,0.0432780847145488,0.03959484346224678,0.06813996316758748,0.05985267034990792,0.0718232044198895,0.02302025782688766,0.03314917127071823
O69231,bacterial,GH10,332,38560.6791,0.11445783132530121,41.377439759036136,5.036810111999511,-0.5262048192771085,0.3012048192771084,0.2560240963855422,0.3674698795180723,0.07530120481927711,0.0,0.07530120481927711,0.08433734939759036,0.04819277108433735,0.05421686746987952,0.0391566265060241,0.05421686746987952,0.03614457831325301,0.07228915662650602,0.03313253012048193,0.045180722891566265,0.03313253012048193,0.045180722891566265,0.06325301204819277,0.04819277108433735,0.060240963855421686,0.06626506024096386,0.02710843373493976,0.0391566265060241
